--Header-Start--

SerialNumber	6194314361
PartNumber	1891115 HY1 CAM 17700x
BatchSerialNumber	3055645
Revision	1891115
OperationTypeName	SW Debug
UUTStatus	Passed
ErrorCode	
ErrorMessage	
StartDateTime	2019-11-11T14:03:50
ExecutionTime	174
TestSocketIndex	02
StationName	FLYING-PROBE4
OperatorName	Operator
SoftwareName	1891115-TOP-V002
SoftwareVersion	NA

--Step-Data-Start--
StepType	StepName	MeasureName	Value	LowLimit	HighLimit	CompOperator	Unit	StepStatus	StepExecutionTime	StepReportText	StepErrorCode	StepErrorMessage	CausedSequenceFailure
NumericLimitTest	U113	4YPin	115.800000	45.2	135.6	GELE		Passed	0.000000		0		
NumericLimitTest	U113	3YPin	120.300000	46.5	139.5	GELE		Passed	0.000000		0		
NumericLimitTest	U109	3YPin	108.200000	45.05	135.15	GELE		Passed	0.000000		0		
NumericLimitTest	U109	4YPin	106.900000	45.1	135.3	GELE		Passed	0.000000		0		
NumericLimitTest	U109	5YPin	111.500000	45.3	135.9	GELE		Passed	0.000000		0		
NumericLimitTest	U109	6YPin	107.900000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U109	+-G	0.754000	0.45	1.05	GELE	V	Passed	10.000000		0		
NumericLimitTest	C192*	47.2UF	112.410000	83.148	130.052	GELE	uF	Passed	1.000000		0		
NumericLimitTest	U113	2YPin	116.300000	45.05	135.15	GELE		Passed	0.000000		0		
NumericLimitTest	U809	~WE-G	0.447000	0.3342	0.7798	GELE	V	Passed	1.000000		0		
NumericLimitTest	U113	5YPin	121.600000	45.2	135.6	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L18P_2-	0.863000	0.5202	1.2138	GELE	V	Passed	10.000000		0		
NumericLimitTest	U140	APin	91.300000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L18P_0P	56.200000	33.2	99.6	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L19N_0&P	65.700000	41.15	123.45	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L19P_0P	0	35.45	106.35	GELE		Skipped	0.000000		0		
NumericLimitTest	U119	PB5(PCI13}P	53.600000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PC0(PCI16Pi	46.800000	30.0	90.0	GELE		Passed	0.000000		0		
NumericLimitTest	U117	YPin	105.700000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PA0(ADC0/Pi	40.600000	20.0	60.0	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L01N_3/P	68.500000	42.25	126.75	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L01P_30P	69.600000	43.1	129.3	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PC1(PCI17Pi	67.700000	36.8	110.4	GELE		Passed	0.000000		0		
NumericLimitTest	U134	IO_L09P_07P	64.900000	41.15	123.45	GELE		Passed	0.000000		0		
NumericLimitTest	U140	YPin	77.200000	35.1	105.3	GELE		Passed	0.000000		0		
NumericLimitTest	U139	ROPin	86.800000	40.05	120.15	GELE		Passed	0.000000		0		
NumericLimitTest	U139	DIPin	90.400000	41.3	123.9	GELE		Passed	0.000000		0		
NumericLimitTest	U117	ROPin	79.900000	43.55	130.65	GELE		Passed	0.000000		0		
NumericLimitTest	U119	XTAL1-G	0.877000	0.5304	1.2376	GELE	V	Passed	10.000000		0		
NumericLimitTest	U305	*	21.061000	15.456	23.184	GELE	pF	Passed	0.000000		0		
NumericLimitTest	U117	+Pin	100.800000	45.75	137.25	GELE		Passed	0.000000		0		
NumericLimitTest	U124	+-G	0.748000	0.4488	1.0472	GELE	V	Passed	10.000000		0		
NumericLimitTest	C206	100NF	113.870000	92.4	117.6	GELE	uF	Passed	1.000000		0		
NumericLimitTest	U117	DIPin	82.300000	45.15	135.45	GELE		Passed	0.000000		0		
NumericLimitTest	U140	Y-G	0.850000	0.5208	1.2152	GELE	V	Passed	10.000000		0		
NumericLimitTest	U108	SLPin	68.300000	32.5	97.5	GELE		Passed	0.000000		0		
NumericLimitTest	U108	VDPin	72.700000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U108	REFBPin	74.800000	46.0	138.0	GELE		Passed	0.000000		0		
NumericLimitTest	U108	CLIPin	69.500000	29.7	89.1	GELE		Passed	0.000000		0		
NumericLimitTest	U108	CCDINPin	64.900000	40.3	120.9	GELE		Passed	0.000000		0		
NumericLimitTest	C204*	22.0NF	0.342900	0.308	0.392	GELE	mF	Passed	1.000000		0		
NumericLimitTest	U108	REFTPin	82.900000	46.35	139.05	GELE		Passed	0.000000		0		
NumericLimitTest	U128	SENSE/ADJ>	1.398000	0.8346	1.9474	GELE	V	Passed	1.000000		0		
NumericLimitTest	U114	OutBPin	112.700000	42.2	126.6	GELE		Passed	0.000000		0		
NumericLimitTest	U115	VOUTPin	66.900000	32.15	96.45	GELE		Passed	0.000000		0		
NumericLimitTest	U128	SENSE/ADJ>	86.300000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U128	BYPPin	44.100000	27.6	82.8	GELE		Passed	0.000000		0		
NumericLimitTest	U116	FBPin	68.700000	37.5	112.5	GELE		Passed	0.000000		0		
NumericLimitTest	U108	HVDD-G	0.486000	0.3228	0.7532	GELE	V	Passed	10.000000		0		
NumericLimitTest	C159*	10.3UF	0.343900	0.308	0.392	GELE	mF	Passed	1.000000		0		
NumericLimitTest	U808	I/O_B3C8Pin	63.200000	45.4	136.2	GELE		Passed	0.000000		0		
NumericLimitTest	U800	GNDPin	22.200000	11.8	35.4	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L20P_2+	73.000000	41.05	123.15	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C5Pin	122.200000	45.3	135.9	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C2Pin	74.600000	45.75	137.25	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L17P_2P	61.800000	37.45	112.35	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L06N_1P	39.000000	25.05	75.15	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B3C9Pin	70.800000	35.0	105.0	GELE		Passed	0.000000		0		
NumericLimitTest	U800	VCCO_2Pin	66.100000	45.45	136.35	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B1C17P	76.000000	43.2	129.6	GELE		Passed	0.000000		0		
NumericLimitTest	U808	TDIPin	73.200000	44.75	134.25	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L11P_31	59.800000	39.4	118.2	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B1C2Pin	45.800000	32.3	96.9	GELE		Passed	0.000000		0		
NumericLimitTest	U800	VCCO_3Pin	45.300000	22.45	67.35	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L09N_37	9.500000	4.7	14.1	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B1C5Pin	49.800000	27.2	81.6	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L05P_2P	62.100000	42.55	127.65	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C10P	68.400000	34.3	102.9	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B2C12P	48.200000	27.5	82.5	GELE		Passed	0.000000		0		
NumericLimitTest	U807	DQ7Pin	88.000000	45.3	135.9	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L05P_1O	14.900000	9.25	27.75	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B1C3Pin	96.300000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B1C4Pin	41.400000	25.45	76.35	GELE		Passed	0.000000		0		
NumericLimitTest	U800	IO_L06P_1J	75.400000	45.0	135.0	GELE		Passed	0.000000		0		
NumericLimitTest	U811	~SLAVE~/AP	58.400000	33.85	101.55	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PD4(PCI28P	26.300000	19.0	57.0	GELE		Passed	0.000000		0		
NumericLimitTest	U119	PD6(PCI30P	38.100000	17.4	52.2	GELE		Passed	0.000000		0		
NumericLimitTest	U124	1YPin	82.800000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U124	2YPin	73.800000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C6Pin	75.000000	40.0	120.0	GELE		Passed	0.000000		0		
NumericLimitTest	U808	I/O_B4C14P	65.700000	26.25	78.75	GELE		Passed	0.000000		0		
NumericLimitTest	U134	PIO_L22P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R205	220.0O	219.780000	213.4	226.6	GELE	O	Passed	1.000000		0		
NumericLimitTest	D201	*	1.650000	1.615	1.785	GELE	V	Passed	1.000000		0		
NumericLimitTest	U134	PVCCO_3-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U139	PZ-B	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U139	PY-Z	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U139	PRO-DI	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U139	P+-RO	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U134	PIO_L22N_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U134	PIO_L22N_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R206	220.0O	219.870000	213.4	226.6	GELE	O	Passed	1.000000		0		
NumericLimitTest	D200	*	1.662000	1.5865	1.7535	GELE	V	Passed	1.000000		0		
NumericLimitTest	U134	PIO_L20N_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U134	PIO_L20N_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPD4(PCI28	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R195	2.2KO	2.196400	2.134	2.266	GELE	KO	Passed	2.000000		0		
NumericLimitTest	U119	PPD5(PCI29	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	D116-1	*	1.818000	1.72425	1.90575	GELE	V	Passed	1.000000		0		
NumericLimitTest	R194	75O	75.200000	72.75	77.25	GELE	O	Passed	1.000000		0		
NumericLimitTest	R193	6.8KO	6.778000	6.596	7.004	GELE	KO	Passed	5.000000		0		
NumericLimitTest	D116-2	*	0.837000	0.7236	0.8844	GELE	V	Passed	1.000000		0		
NumericLimitTest	D116-3	*	1.147000	0.88	1.32	GELE	V	Passed	1.000000		0		
NumericLimitTest	R868	10KO	9.989000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	R190	10KO	9.980000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	R185	10KO	9.989000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	L125	*	0.487000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	U800	PPROG_B-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PGND-IO_L11	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L08N_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L08P_3,	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L08P_3,	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B2C8-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PVCC-DQ6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R142	2.2O	2.259000	2.1825	2.3175	GELE	O	Passed	1.000000		0		
NumericLimitTest	C184	22.0PF	22.016000	20.46	23.54	GELE	pF	Passed	0.000000		0		
NumericLimitTest	R174	2.7KO	2.701000	2.619	2.781	GELE	KO	Passed	10.000000		0		
NumericLimitTest	R143	10KO	9.668000	9.506	10.094	GELE	KO	Passed	100.000000		0		
NumericLimitTest	Q113-1	C-E	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R161	1.8KO	1.800700	1.746	1.854	GELE	KO	Passed	2.000000		0		
NumericLimitTest	U134	PIO_L19P_0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U134	PIO_L19P_0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R155	1.8KO	1.794600	1.746	1.854	GELE	KO	Passed	2.000000		0		
NumericLimitTest	Q113-2	C-E	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R150	2.7KO	2.704700	2.619	2.781	GELE	KO	Passed	2.000000		0		
NumericLimitTest	D104-1	*	0.708000	0.4886	0.9074	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q111-1	E-B	0.811000	0.567	1.053	GELE	V	Passed	1.000000		0		
NumericLimitTest	U111	P+-CTL	3164.350000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U107	P+-CTL	3015.370000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R244	*	0.977000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	D707	*	0.325000	0.245	0.455	GELE	V	Passed	10.000000		0		
NumericLimitTest	L704-5	*	14.532000	9.513	17.667	GELE	uH	Passed	0.000000		0		
NumericLimitTest	L711	*	0.403000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	C144	2.2NF	2.162200	1.936	2.464	GELE	nF	Passed	0.000000		0		
NumericLimitTest	Q109-1	E-B	0.821000	0.5726	1.0634	GELE	V	Passed	1.000000		0		
NumericLimitTest	R135	2.2KO	2.197300	2.134	2.266	GELE	KO	Passed	2.000000		0		
NumericLimitTest	Q108-1	E-B	0.784000	0.5488	1.0192	GELE	V	Passed	1.000000		0		
NumericLimitTest	R162	2.2O	2.195300	2.156	2.244	GELE	O	Passed	1.000000		0		
NumericLimitTest	R138	10KO	9.044000	8.86774	9.41626	GELE	KO	Passed	14.000000		0		
NumericLimitTest	U111	P--G	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R163	2.7KO	2.688800	2.619	2.781	GELE	KO	Passed	2.000000		0		
NumericLimitTest	R159	2.7KO	2.705600	2.619	2.781	GELE	KO	Passed	2.000000		0		
NumericLimitTest	U110	PG-+	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U110	P+-CTL	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U107	PG-+	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R156	2.2O	2.195300	2.156	2.244	GELE	O	Passed	1.000000		0		
NumericLimitTest	R175	15KO	14.897000	14.55	15.45	GELE	KO	Passed	5.000000		0		
NumericLimitTest	R176	1KO	0.999400	0.97	1.03	GELE	KO	Passed	2.000000		0		
NumericLimitTest	U114	P+InB--InB	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U116	PFB-K	6991.980000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U115	P~CS~/LD-SC	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q114-2	E-B	0.816000	0.5607	1.0413	GELE	V	Passed	1.000000		0		
NumericLimitTest	R171	2.2O	2.215900	2.178	2.222	GELE	O	Passed	1.000000		0		
NumericLimitTest	R170	220.0KO	219.640000	213.4	226.6	GELE	KO	Passed	10.000000		0		
NumericLimitTest	Q114-1	E-B	0.811000	0.5663	1.0517	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q114-2	C-E	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U114	POutB-+	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q114-1	C-E	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R168	2.7KO	2.692800	2.619	2.781	GELE	KO	Passed	2.000000		0		
NumericLimitTest	Q114-2	B-C	0.809000	0.5663	1.0517	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q114-2	E-C-B	0.004000	0.3	0.3	GELE	V	Passed	1.000000		0		
NumericLimitTest	C169	100NF	136.460000	124.96	159.04	GELE	nF	Passed	0.000000		0		
NumericLimitTest	U108	PRGVDD-CLI	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U108	PREFB-IOVDD	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R259	33O	33.176000	32.01	33.99	GELE	O	Passed	1.000000		0		
NumericLimitTest	U105	PSENSE/ADJ	47093.040000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R250	33O	33.323000	32.01	33.99	GELE	O	Passed	1.000000		0		
NumericLimitTest	U108	PVD-HD	19767.450000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R252	33O	33.313000	32.01	33.99	GELE	O	Passed	1.000000		0		
NumericLimitTest	C147	10.0NF	9.632000	8.5	11.5	GELE	nF	Passed	0.000000		0		
NumericLimitTest	L110	*	0.300000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	U128	PSENSE/ADJ>	24260.060000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R306	1KO	0.999000	0.97	1.03	GELE	KO	Passed	2.000000		0		
NumericLimitTest	U108	PIOVDD-SL	10263.870000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q110	C-E	2948.740000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	D103-3	*	0.712000	0.4907	0.9113	GELE	V	Passed	1.000000		0		
NumericLimitTest	C163	470NF	0.450300	0.3995	0.5405	GELE	uF	Passed	0.000000		0		
NumericLimitTest	Q110	E-C-B	0.024000	0.3	0.3	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q110	E-B	0.872000	0.6062	1.1258	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q110	B-C	0.864000	0.6027	1.1193	GELE	V	Passed	1.000000		0		
NumericLimitTest	R144	68O	68.540000	65.96	70.04	GELE	O	Passed	1.000000		0		
NumericLimitTest	Q112	C-E	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q112	E-C-B	0.009000	0.3	0.3	GELE	V	Passed	100.000000		0		
NumericLimitTest	Q112	E-B	0.868000	0.6027	1.1193	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q112	B-C	0.860000	0.5999	1.1141	GELE	V	Passed	1.000000		0		
NumericLimitTest	R145	68O	68.140000	65.96	70.04	GELE	O	Passed	1.000000		0		
NumericLimitTest	C167	22.0NF	19.470000	17.6	22.4	GELE	nF	Passed	0.000000		0		
NumericLimitTest	C179	22.0NF	19.807000	16.72	21.28	GELE	nF	Passed	0.000000		0		
NumericLimitTest	C183	22.0NF	20.709000	17.6	22.4	GELE	nF	Passed	0.000000		0		
NumericLimitTest	D105-1	*	0.708000	0.4886	0.9074	GELE	V	Passed	1.000000		0		
NumericLimitTest	R254	470.0O	469.960000	455.9	484.1	GELE	O	Passed	2.000000		0		
NumericLimitTest	R280	430.0O	430.540000	417.1	442.9	GELE	O	Passed	2.000000		0		
NumericLimitTest	R274	470.0O	469.690000	455.9	484.1	GELE	O	Passed	2.000000		0		
NumericLimitTest	D105-3	*	0.707000	0.4928	0.9152	GELE	V	Passed	1.000000		0		
NumericLimitTest	C185	22.0NF	19.370000	17.6	22.4	GELE	nF	Passed	0.000000		0		
NumericLimitTest	R276	2.2O	2.196200	2.156	2.244	GELE	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L19P_0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L19N_0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R809	33O	33.213000	32.01	33.99	GELE	O	Passed	1.000000		0		
NumericLimitTest	U807	PA6-A1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA2-A6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA2-A1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA2-A5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA1-A5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C5-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA6-A5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C9-T	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B1C15,	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA5-A0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C17	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L06P_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ0-DQ2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B2C2-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05N_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05N_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B2C6-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ2-DQ5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05P_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ4-DQ6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ0-~CE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L02N_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C6-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PRY/~BY-~WE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~WE-~RESET	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~RESET-A18	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PRY/~BY-~RE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C12	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C10	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C14	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PGND-IO_L14	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PRY/~BY-A17	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA9-~RESET	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA7-RY/~BY	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01P_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~RESET-A10	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~RESET-A8	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA19-DQ2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~OE-DQ1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA16-~BYTE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA18-A19	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C4-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA17-A18	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C11	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C10	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L18N_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA4-A17	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA7-A17	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C2-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA14-A15	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA11-A15	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA14-A11	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA19-A11	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA11-A16	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA10-A11	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA10-A19	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C5-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B4C8-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA15-A16	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA9-A13	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L07P_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA12-A14	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA13-A12	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA10-A15	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA8-A14	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA10-A14	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA12-A10	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA8-A12	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01N_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_1-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA8-A10	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA13-A8	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C17	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
